"path","sha256","provenance_status","evidence","upstream_sha256","observed_changes"
"src/assets/third-party/google-material/icons/nodes/node_page.svg","a47295ed89a1fb9a66dbed1fb419f00be0dc8593d75838b843afdf8c73cb8914","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/third-party/google-material/icons/nodes/node_pdf.svg","e80d45d3d5729dd7ade19b5dd4306e95de2af68164c4a1740c3c502ab6faa427","Google Material Symbols verificado por trazados; Apache-2.0","https://raw.githubusercontent.com/google/material-design-icons/0cbb08816df07faaae3dca060d4ebb10b66c214f/symbols/web/picture_as_pdf/materialsymbolsoutlined/picture_as_pdf_48px.svg","cf3e259d577daf558c483eace276de28e787fa4065a07d37081ef96b3ccb6a7a","height: 48 -> 48px; width: 48 -> 48px; fill: (ausente) -> #e3e3e3"
"src/assets/third-party/google-material/icons/nodes/node_tempo.svg","1c3d3d4e4cdd32dd928885a6a55c638948936e6cf189ab6747536e7e2f5ea98f","Google Material Symbols verificado por trazados; Apache-2.0","https://raw.githubusercontent.com/google/material-design-icons/0cbb08816df07faaae3dca060d4ebb10b66c214f/symbols/web/schedule/materialsymbolsoutlined/schedule_48px.svg","a4648b3cb4df1342a9aa29035f7bc70b504011ee4c59c3f67d1e7eede2e4eeb8","height: 48 -> 48px; width: 48 -> 48px; fill: (ausente) -> #e3e3e3"
"src/assets/third-party/google-material/icons/nodes/node_video.svg","9791efc028e7b5630372b549f47911a800ca2c775e1d57846e735612830cb308","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/modified/google-material/icons/nodetype_active.svg","9ec64e63497aef50e38413180ca3214209c028cc19194ebd3db2b1b2705b6e32","Google Material Symbols / Material Icons; Apache-2.0; procedencia humana confirmada; modificacion visual por Matias Escobedo; glyph/version/revision upstream exacto no verificado","Aviso XML de procedencia y modificacion; se conserva la apariencia","",""
"src/assets/third-party/google-material/icons/nodetype_inactive.svg","d3d24be9a59d0e0ea4a3dc122a9bdebbec612b6fc93349f1b9a981488c9b8748","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/third-party/google-material/icons/play_arrow_256dp_E3E3E3_FILL0_wght400_GRAD0_opsz48.svg","cb968b178e507b6048baf9b2971041bf539ccc4fb844c31e60c8923ae97b9625","Google Material Symbols verificado por trazados; Apache-2.0","https://raw.githubusercontent.com/google/material-design-icons/0cbb08816df07faaae3dca060d4ebb10b66c214f/symbols/web/play_arrow/materialsymbolsoutlined/play_arrow_48px.svg","f0be685d6d3128bf402169112f7c3153e1e7c87b04d3588d7cd1e63e1b273d0a","height: 48 -> 48px; width: 48 -> 48px; fill: (ausente) -> #e3e3e3"
"src/assets/third-party/google-material/icons/progress.svg","cbc684395a827841cb6bb84af52d624fa8fc9b25b2f0e2fb2f77edfe7922ea41","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/modified/google-material/icons/recent_active.svg","4796a5fe2bdd16c0dca53f1490c525dc56734bca2976f101db6b39f2f80d9357","Google Material Symbols / Material Icons; Apache-2.0; procedencia humana confirmada; modificacion visual por Matias Escobedo; glyph/version/revision upstream exacto no verificado","Aviso XML de procedencia y modificacion; se conserva la apariencia","",""
"src/assets/third-party/google-material/icons/recent_inactive.svg","6f73bf9a1503f59d9cbf868616528568f426ce0e3a20396124b9e7d0aa5950db","Google Material Symbols verificado por trazados; Apache-2.0","https://raw.githubusercontent.com/google/material-design-icons/0cbb08816df07faaae3dca060d4ebb10b66c214f/symbols/web/history/materialsymbolsoutlined/history_48px.svg","ea04993397c553b13b121941fe58b73b48b3ae9898a7f27b884fa5a238f2c7f7","height: 48 -> 48px; width: 48 -> 48px; fill: (ausente) -> #e3e3e3"
"src/assets/third-party/google-material/icons/search.svg","613ecaf4af89e661d79072a61ab60a494fe02d0e38f67676cbb4b2e928c5e569","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/original/ui/settings.svg","7eed0082dc347921ceb35d7c0424da0d57b8e2292be83754a0ab847d8ae9148e","Creacion propia confirmada por declaracion humana de Matias Escobedo","Declaracion humana confirma autoria propia; no se atribuye a Google ni a otro tercero","",""
"src/assets/third-party/google-material/icons/sidebar.svg","0efb83e9177acf32c95a9689f571c26b30b1dcf048f736ff1d606698c33b9144","Google Material Symbols verificado por trazados; Apache-2.0","https://raw.githubusercontent.com/google/material-design-icons/0cbb08816df07faaae3dca060d4ebb10b66c214f/symbols/web/menu/materialsymbolsoutlined/menu_48px.svg","6f9251e0694e4d3d637dba29242a591d16c2f4aa6cb4f854a5056ddc219f5bc1","height: 48 -> 48px; width: 48 -> 48px; fill: (ausente) -> #e3e3e3"
"src/assets/third-party/google-material/icons/state.svg","d0d9a98d97009942045961b5b740ae9f52256fe4ce4650c83117efe43ef2474c","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/third-party/google-material/icons/storage.svg","2ad7f2e636934688e521c547f2414fd1f62445f90534561d50289c16d1f389c1","Google Material Symbols verificado por trazados; Apache-2.0","https://raw.githubusercontent.com/google/material-design-icons/0cbb08816df07faaae3dca060d4ebb10b66c214f/symbols/web/storage/materialsymbolsoutlined/storage_48px.svg","a33032ffa1a89450de78aed64991418abcc0a507e6aabfa99f7eb7df8fd6db82","height: 48 -> 48px; width: 48 -> 48px; fill: (ausente) -> #e3e3e3"
"src/assets/third-party/google-material/icons/syllable.svg","0eced2ea581000723b2b25c876a0195500721452c2144f506f6c99ee35f3cf8b","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/third-party/google-material/icons/task.svg","fc03c9bbca7d275607453757ea9754de607c7736af954df7b5043a36ffe70d3d","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/third-party/google-material/icons/tooltip.svg","2c5d748994e101850ba354c389166e3d56dfa3908c4caa9a0a1e4d4c1d5adf2c","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/third-party/google-material/icons/trash_list.svg","d0eb40191aa7f556010a5519fa8657e02f4b5c7e25dda05877278e6525135e0a","Google Material Symbols verificado por trazados; Apache-2.0","https://raw.githubusercontent.com/google/material-design-icons/0cbb08816df07faaae3dca060d4ebb10b66c214f/symbols/web/delete_sweep/materialsymbolsoutlined/delete_sweep_48px.svg","2c34696aa0ed10ff1b6cf2bd5eb4803468bce83abccbc2d534e3ee71b09dc4e5","height: 48 -> 48px; width: 48 -> 48px; fill: (ausente) -> #e3e3e3"
"src/assets/third-party/google-material/icons/undated.svg","7dccf1ec9c39c5ba01acfa5ed249ec5bfff9d3cf5528a001cc8f409595214096","Google Material Symbols / Material Icons importado de Google; Apache-2.0; procedencia clasificada por carpeta; correspondencia individual no verificada","Carpeta third-party/google-material; licencia Apache-2.0 y procedencia de familia documentadas","",""
"src/assets/react.svg","35ef61ed53b323ae94a16a8ec659b3d0af3880698791133f23b084085ab1c2e5","Logo de plantilla; no tiene referencias productivas","Sin importacion en src ni en dist/assets/*.js","",""
"src/assets/original/ui/Box.svg","5beac37a4667915fd6fbbc73ec170556bd80282906d7687261bccf58f6491302","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/HIS_panel_1.svg","6e8651806b7bb018786cdaa9bc5262bf7466defbf066a0263e2eb666e762725c","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/alter_box_1.svg","b800127f11bbcb0abff29d6d418fd627e908c4052f2e211b2e798ace33dea7a3","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/asset_3_line.svg","db01ab7aa98c7279502b18900ca7ee8eea7a057c38a1d224676e08d2f3b555da","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/create_project.svg","6ef18c1e7d49b9d626a01b51238cf16bc73557caed1bfd85f7957b7ca9883c10","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/delete_button.svg","7079645aa3ed33101d965f4f73d6900e5ac64eb8becf8d3957f6ed51567bb4a1","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/hisconverter_button.svg","857833f7c2afdda757733c96dec6b63fad86017cc0ed4097a693e64f719798c9","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/import_project.svg","d84ae5c97a76ee972e225d22a7dbae40c3b064fc8f045e171415ad223c599d0e","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/project_panel_background.svg","d74dc1b613791d3879d28c8a447a97fb75d51cd307388cae3d154cc916905f29","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/project_panel_background_alter_1.svg","70eb6e83e6519823b15a2402736f55c4751eac6fbac613d982e49d602ed4a09c","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/project_preview_circle.svg","077fd79dfcb8d78322c5f1166c8adcdf43fa0a07d41fa0d41e253ba3d3c7657a","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/settings_button_1.svg","52eb48f52981f4753bed2b15e10a395150e2aeb2c54018d22c7a72f971e77da4","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/template_one.png","74a04d030ee2b28c54f2e7a395895303fb2e2fab92c72b03d84c732d83dde933","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/window_close.svg","a392e0552b59e15fd7f135cec9c620a62a7042702f8ee1c688b8e114cee79270","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/window_maximize.svg","430a10cbf4894a5f3bf25cdf52aa05efcc153cd6ac6147cb84f317a79fb8fa92","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
"src/assets/original/ui/window_minimize.svg","a2be1aba3ef2e2a754f53e64aee244ac95d3b560d9897bca5510060e1d86aa8d","Creacion propia confirmada por declaracion humana de Matias Escobedo para el conjunto UI de HIS","Declaracion humana V0.1 con exclusion de recursos terceros; no se presume licencia para material incorporado","",""
